Document_Type,Aadhaar_Number,Name,Date_of_Birth,Gender,Pincode,Label
Aadhaar,2989 8514 1614,Victor Sen,1976-01-01,Female,674614,1
Aadhaar,6909 4991 6894,Devansh Jayaraman,1999-01-01,Male,954258,0
Aadhaar,7399 2431 8988,Janya Amble,2000-01-01,Male,325422,0
Aadhaar,8983 5802 5769,Lipika Mitra,1994-01-01,Female,439323,0
Aadhaar,7279 6882 5286,Zaid Brar,1980-01-01,Female,947403,0
Aadhaar,6062 1853 3627,Damyanti Edwin,1981-01-01,Female,503415,0
Aadhaar,8564 1487 1110,Gopal Zacharia,1987-01-01,Male,770038,0
Aadhaar,1906 9612 4397,Hemangini Seshadri,1978-01-01,Male,828674,0
Aadhaar,6741 5528 8765,Aadi Patla,1966-01-01,Male,924265,0
Aadhaar,7370 6082 2950,Agastya Om,1967-01-01,Female,604997,1
Aadhaar,4523 8207 7514,Aadi Bakshi,1990-01-01,Female,646321,1
Aadhaar,5899 6125 9101,Saumya Dhaliwal,1967-01-01,Male,314701,1
Aadhaar,9999 6278 8702,Upma Mallick,1994-01-01,Female,440933,1
Aadhaar,7632 3473 5410,Aditya Narula,1991-01-01,Female,326189,1
Aadhaar,8400 4107 4154,Qarin Baral,1986-01-01,Male,113925,1
Aadhaar,2323 1558 8040,Osha Kuruvilla,1972-01-01,Male,925713,1
Aadhaar,2475 6230 6685,Ojas Tailor,1997-01-01,Male,332158,1
Aadhaar,2350 2111 2970,Gautami Bhatti,1994-01-01,Female,829059,0
Aadhaar,4402 2047 7810,Damyanti Dani,1988-01-01,Female,357068,0
Aadhaar,3223 5528 6904,Oscar Balan,1990-01-01,Female,617334,1
Aadhaar,7432 5675 6646,Yatin Luthra,1986-01-01,Male,248214,1
Aadhaar,3723 4743 8251,Laban Gokhale,1971-01-01,Female,181451,0
Aadhaar,2988 7800 3221,Ekaja Malhotra,1971-01-01,Female,745172,1
Aadhaar,5073 9542 2357,Mohini Dutt,1964-01-01,Female,900013,1
Aadhaar,6735 4799 9912,Radhika Nagy,1953-01-01,Male,552167,1
Aadhaar,6721 5158 9176,Avni Ranganathan,1950-01-01,Male,693721,1
Aadhaar,9677 9141 6138,Gopal Babu,1969-01-01,Female,208529,1
Aadhaar,4984 5909 5339,Yuvraj Dubey,1979-01-01,Female,385011,1
Aadhaar,8117 4631 9570,Agastya Bawa,1963-01-01,Female,442449,0
Aadhaar,8851 9652 2428,Upadhriti Goswami,1982-01-01,Female,868564,0
Aadhaar,7434 4221 8617,Yutika Randhawa,1973-01-01,Female,416118,1
Aadhaar,8509 6349 9326,Aishani Ben,1992-01-01,Male,417341,0
Aadhaar,1587 7077 1260,Bishakha Dyal,1993-01-01,Male,536085,1
Aadhaar,5187 6542 9057,Rohan Ramanathan,1952-01-01,Female,885471,1
Aadhaar,7720 4891 8304,Mohini Ratta,1951-01-01,Female,704604,0
Aadhaar,4556 5238 5471,Yauvani Chakrabarti,1964-01-01,Female,970461,1
Aadhaar,1206 1725 4481,Samar Randhawa,2000-01-01,Female,433901,1
Aadhaar,5882 6308 3951,Dayita Nath,1954-01-01,Male,213814,0
Aadhaar,5316 3644 2159,Meera Rama,1997-01-01,Male,569359,1
Aadhaar,1132 2565 2965,Prisha Bakshi,1964-01-01,Male,184341,0
Aadhaar,4302 2297 1979,Qadim Chaudhuri,1996-01-01,Male,140618,0
Aadhaar,2397 1380 7870,Teerth Palan,1987-01-01,Female,815366,1
Aadhaar,2360 2203 6322,Prisha Rattan,1962-01-01,Female,792567,0
Aadhaar,5793 9457 8319,Adya Devi,1994-01-01,Male,405953,0
Aadhaar,6216 3485 4616,Sanya Tripathi,1998-01-01,Female,506697,0
Aadhaar,9292 5366 8174,Dalaja Manda,1982-01-01,Male,602369,1
Aadhaar,9047 7991 1620,Victor Hans,1961-01-01,Male,144229,0
Aadhaar,6927 3208 8060,Geetika Khare,1988-01-01,Female,484802,1
Aadhaar,7771 7902 5827,Aarna Khatri,1972-01-01,Male,303198,0
Aadhaar,9767 5886 9636,Atharv Kashyap,1994-01-01,Male,686727,1
Aadhaar,6239 7358 6417,Waida Brar,1973-01-01,Male,267835,1
Aadhaar,9240 4787 2031,Chatura Dhingra,1989-01-01,Female,792825,1
Aadhaar,2530 5597 9444,Eesha Ghose,1977-01-01,Female,556317,1
Aadhaar,8184 7244 1224,Ojas Kumer,1980-01-01,Male,899383,1
Aadhaar,1273 3534 6958,Christopher Sarkar,1973-01-01,Female,828955,0
Aadhaar,9231 2043 3993,Sara Mani,1986-01-01,Female,884282,1
Aadhaar,2583 7474 3234,Qadim Hayre,1996-01-01,Male,886238,1
Aadhaar,4178 2218 4402,Bina Patla,1968-01-01,Female,627858,0
Aadhaar,9703 2251 5358,Anay Kumer,1951-01-01,Male,441661,0
Aadhaar,3309 2795 2233,Krisha Sarma,1967-01-01,Female,943656,1
Aadhaar,8486 7254 2811,Harsh Sanghvi,1995-01-01,Male,567341,0
Aadhaar,6191 6610 4730,Lavanya Sundaram,1968-01-01,Female,378088,0
Aadhaar,7628 6042 9102,Warinder Halder,1967-01-01,Male,605395,1
Aadhaar,5064 3473 1194,Lohit Chadha,1991-01-01,Female,385281,1
Aadhaar,9269 8379 9410,Mohammed Desai,1971-01-01,Female,487456,0
Aadhaar,9230 4062 8803,Samesh Goswami,1968-01-01,Male,234569,0
Aadhaar,2235 9843 8773,Qushi Aggarwal,2000-01-01,Male,474968,0
Aadhaar,2238 3938 6329,Raksha Sachdev,1969-01-01,Male,872723,0
Aadhaar,8870 1940 8206,Isaiah Chandra,1982-01-01,Female,363589,0
Aadhaar,9651 8584 4820,Janaki Nori,1988-01-01,Male,560815,1
Aadhaar,7981 5105 7352,Rajata Salvi,1988-01-01,Male,355939,1
Aadhaar,3667 1687 5700,Rachit Rao,1981-01-01,Male,547110,1
Aadhaar,5913 9475 4366,Aryan Jain,1982-01-01,Female,217512,1
Aadhaar,7615 4291 1602,Jeet Kaul,1964-01-01,Male,305950,0
Aadhaar,6311 7034 5221,Zinal Aurora,1973-01-01,Male,855984,0
Aadhaar,2456 4649 8976,Netra Bora,1992-01-01,Female,191615,0
Aadhaar,6937 3139 1067,Bhavani Acharya,1959-01-01,Male,407892,0
Aadhaar,2514 1971 3626,Samuel Choudhry,1981-01-01,Male,584633,1
Aadhaar,9449 2335 9409,Simon Doshi,1975-01-01,Female,906631,1
Aadhaar,6471 5635 1339,Girik Bahri,1953-01-01,Male,325430,1
Aadhaar,3510 5491 3564,Rachit Kala,1998-01-01,Female,142808,0
Aadhaar,4539 4521 4811,Sara Rege,2000-01-01,Male,938517,0
Aadhaar,8675 4693 1098,Samaksh Thaker,1985-01-01,Male,869535,1
Aadhaar,2382 7763 1327,Nitara Kala,1970-01-01,Male,134744,1
Aadhaar,2019 9246 2044,Brijesh Lad,1991-01-01,Male,355638,1
Aadhaar,1796 7062 9050,Aradhana Gulati,1999-01-01,Male,498266,1
Aadhaar,9444 9436 6447,Ronith Srinivasan,1972-01-01,Male,127996,1
Aadhaar,8273 2834 6830,Zarna Buch,1982-01-01,Male,483812,1
Aadhaar,8259 4146 1277,Lila Krish,1956-01-01,Female,967635,1
Aadhaar,5571 5801 2333,Jai Dada,1989-01-01,Female,206597,1
Aadhaar,1633 6198 8355,Faqid Gera,1954-01-01,Male,881441,1
Aadhaar,5660 9814 2057,Tanveer Borde,1960-01-01,Male,510678,0
Aadhaar,6388 4771 2816,Amrita Sane,1978-01-01,Female,602126,1
Aadhaar,8304 8290 5360,Aarini Brar,1978-01-01,Male,278342,0
Aadhaar,3460 5215 2402,Yash Sachdev,1983-01-01,Female,170725,0
Aadhaar,2310 7335 2548,Abha Dasgupta,1965-01-01,Male,533427,1
Aadhaar,3655 5598 2186,Libni Subramaniam,1975-01-01,Female,298371,1
Aadhaar,7794 3260 1336,Udarsh Rattan,1979-01-01,Male,491311,1
Aadhaar,9917 5551 6317,Noah Oommen,1992-01-01,Male,845222,1
Aadhaar,9152 6299 2396,Amol Mangat,1952-01-01,Female,688637,1
Aadhaar,7971 3905 3521,Januja Wagle,1984-01-01,Male,141679,1
Aadhaar,8149 4582 5446,Krish Mohanty,1950-01-01,Female,661280,0
Aadhaar,1079 8492 5525,Teerth Basak,1996-01-01,Female,279177,1
Aadhaar,5676 3130 8452,Tarak Kala,1968-01-01,Male,763311,0
Aadhaar,1247 2277 1180,Utkarsh Trivedi,1996-01-01,Male,830016,0
Aadhaar,7574 8578 1387,Eiravati Sastry,1992-01-01,Female,882309,1
Aadhaar,6978 4069 5871,Faris Sule,1956-01-01,Female,509053,0
Aadhaar,7996 9301 8220,Sneha Balan,1953-01-01,Female,711133,1
Aadhaar,5567 5916 8705,Ranbir Mittal,1976-01-01,Female,274201,0
Aadhaar,9560 7020 1625,Yauvani Dora,1982-01-01,Male,224446,0
Aadhaar,8055 7705 1958,Chakradev Wadhwa,1950-01-01,Female,323621,1
Aadhaar,9751 5617 1296,Gagan Contractor,1985-01-01,Female,804471,1
Aadhaar,5495 5619 8912,Waida Chowdhury,1956-01-01,Female,665874,1
Aadhaar,7472 2758 6137,Karan Barad,1954-01-01,Male,546736,1
Aadhaar,1465 7960 3170,Saksham Ramesh,1959-01-01,Male,378862,1
Aadhaar,3865 4639 3658,Diya Mahal,1986-01-01,Male,368135,0
Aadhaar,7777 2756 1349,Ekaraj Sandhu,1973-01-01,Male,156223,0
Aadhaar,3855 6425 9454,Sarthak Ganesan,1978-01-01,Female,848599,0
Aadhaar,1768 8086 2986,Upadhriti Edwin,1970-01-01,Male,465235,1
Aadhaar,4403 6640 2656,Dipta Khurana,1959-01-01,Male,605931,1
Aadhaar,3386 8997 4960,Henry Chakraborty,1972-01-01,Female,338037,1
Aadhaar,9139 3977 1944,Krish Kakar,1965-01-01,Female,674446,1
Aadhaar,4713 8575 3644,Kamya Iyer,1957-01-01,Female,310682,0
Aadhaar,8136 9113 3036,Hemal Gole,1967-01-01,Male,478409,1
Aadhaar,5336 6524 2371,Qabil Varkey,1989-01-01,Female,179964,1
Aadhaar,5038 6809 4264,Balhaar Mital,1971-01-01,Female,637909,1
Aadhaar,1086 3995 3539,Ayush Parmar,1978-01-01,Female,572661,0
Aadhaar,9506 8870 6049,Upadhriti Sawhney,1993-01-01,Female,185798,1
Aadhaar,6742 5569 3142,Peter Rau,1965-01-01,Male,929695,0
Aadhaar,9008 8267 4533,Abhimanyu Buch,1966-01-01,Male,507133,1
Aadhaar,7551 4432 5789,Widisha Borra,1954-01-01,Female,925499,1
Aadhaar,1645 7131 9979,Dalaja Pandya,1956-01-01,Male,640042,1
Aadhaar,1918 2938 9059,Indrajit Sarin,1965-01-01,Female,400394,1
Aadhaar,6385 1584 4910,Advay Mahal,1998-01-01,Female,870103,0
Aadhaar,7793 8442 7958,Neha Sawhney,1996-01-01,Female,925272,0
Aadhaar,6069 5604 1722,Chanchal Mutti,1964-01-01,Female,588285,1
Aadhaar,1811 8682 1992,Dayita Zacharia,1956-01-01,Female,512012,0
Aadhaar,8925 5015 3525,Mason Nanda,1968-01-01,Female,162432,0
Aadhaar,3309 7076 3155,Gaurangi Saraf,1988-01-01,Female,713255,0
Aadhaar,1877 8309 3554,Zayan Dora,1998-01-01,Female,546289,1
Aadhaar,3677 4038 1874,Yashodhara Ahluwalia,1955-01-01,Male,710613,0
Aadhaar,1925 5412 9883,Michael Chokshi,1966-01-01,Male,648328,0
Aadhaar,4335 8195 2445,Bina Kumer,1995-01-01,Male,309605,1
Aadhaar,2527 5227 1463,Lila Natarajan,1992-01-01,Female,443857,0
Aadhaar,9214 8127 7206,Gaurika Ramakrishnan,1992-01-01,Female,128643,1
Aadhaar,6410 2500 6827,Anamika Randhawa,1951-01-01,Male,245808,0
Aadhaar,3982 3352 4624,Tripti Ahuja,1980-01-01,Male,478950,0
Aadhaar,9127 3211 6095,Tarak Varma,1979-01-01,Female,208057,1
Aadhaar,5649 6261 5176,Radhika Rana,1963-01-01,Male,833789,0
Aadhaar,5819 3339 9701,Upkaar Kurian,1978-01-01,Female,818700,1
Aadhaar,7953 6683 7980,Chandran Gara,1993-01-01,Male,856251,0
Aadhaar,4838 6054 1892,Michael Brahmbhatt,1998-01-01,Female,919990,0
Aadhaar,3458 7341 9956,Warhi Bora,1972-01-01,Male,889815,0
Aadhaar,5106 8595 2895,Nisha Bail,1978-01-01,Male,638490,1
Aadhaar,9467 1207 4961,Fitan Badal,1952-01-01,Male,994886,0
Aadhaar,6031 4813 6748,David Bhasin,1974-01-01,Female,335061,1
Aadhaar,6369 7638 3848,Warhi Kibe,1981-01-01,Female,484232,0
Aadhaar,7664 8542 4079,Tanish Bandi,1981-01-01,Female,757401,1
Aadhaar,3950 2508 9379,Ekaja Krishna,1969-01-01,Female,808725,1
Aadhaar,5141 1992 2556,Raghav Krish,1993-01-01,Male,979263,0
Aadhaar,2273 5435 7093,Kashish Sha,1950-01-01,Male,937815,0
Aadhaar,2200 8643 2213,Meghana Kale,1994-01-01,Male,737551,1
Aadhaar,1147 7148 8125,Maya Ben,1951-01-01,Female,815446,1
Aadhaar,5115 7356 6382,Chaitanya Pillay,1977-01-01,Female,327288,0
Aadhaar,7768 6505 2639,Mekhala Venkatesh,1950-01-01,Male,338649,1
Aadhaar,2227 9032 6516,Tanmayi Krishna,1975-01-01,Female,848707,0
Aadhaar,3809 9131 6662,Garima Master,1958-01-01,Male,852271,1
Aadhaar,4044 1827 2518,Rushil Chawla,1960-01-01,Male,227283,1
Aadhaar,5085 5722 8276,Bakhshi Srivastava,1984-01-01,Male,598768,0
Aadhaar,8870 4244 1365,Anay Bath,1994-01-01,Female,532069,1
Aadhaar,2367 5246 1717,Karan Prashad,1998-01-01,Female,430727,1
Aadhaar,4085 3773 6432,Xavier Sarin,1954-01-01,Male,592366,1
Aadhaar,3717 9417 2402,Fariq Kala,1950-01-01,Female,851049,1
Aadhaar,8875 8642 8774,Kai Ramesh,1964-01-01,Female,312608,1
Aadhaar,6435 9666 7896,Divya Saraf,1970-01-01,Male,950545,1
Aadhaar,7611 9608 7948,Praneel Wali,1996-01-01,Female,503556,1
Aadhaar,9012 4410 9932,Manya Borah,1958-01-01,Male,755093,0
Aadhaar,6652 2892 5907,Kamya Bassi,1977-01-01,Female,561456,1
Aadhaar,9508 3983 2808,Ikshita Seth,1959-01-01,Male,271510,1
Aadhaar,8674 4264 1789,Daksha Ganguly,1995-01-01,Male,665252,0
Aadhaar,9809 9747 5903,Peter Hora,1975-01-01,Female,202837,1
Aadhaar,4673 1680 6876,Nidhi Morar,1975-01-01,Male,736983,1
Aadhaar,2948 7107 2556,Anamika Krishnamurthy,1961-01-01,Female,897002,0
Aadhaar,4573 9114 7983,Dipta Chand,1963-01-01,Male,360942,1
Aadhaar,7592 7906 9661,Sai Yogi,1976-01-01,Female,868410,1
Aadhaar,3339 7278 8965,Sai Das,1977-01-01,Male,217362,1
Aadhaar,5086 8033 2541,Timothy Chauhan,1966-01-01,Female,397289,1
Aadhaar,9521 2574 5521,Urmi Lanka,1975-01-01,Male,486402,0
Aadhaar,6909 8228 7021,Nitara Sachdeva,1982-01-01,Female,400889,1
Aadhaar,1303 5253 4628,Victor Dhar,1952-01-01,Male,348419,1
Aadhaar,7959 8680 6317,Balvan Manda,1952-01-01,Female,937633,0
Aadhaar,6047 2967 1768,Aachal Din,1999-01-01,Female,667588,1
Aadhaar,8527 6829 3338,Upkaar Babu,1957-01-01,Male,633150,0
Aadhaar,8545 4601 6904,Hemani Yadav,1966-01-01,Male,182421,0
Aadhaar,8797 8478 8875,Vedika Dubey,1966-01-01,Male,937461,0
Aadhaar,7230 3541 9212,Samarth Brahmbhatt,1953-01-01,Male,179285,0
Aadhaar,6492 1912 5552,Bhanumati Gill,1965-01-01,Male,600368,0
Aadhaar,4121 3308 2441,Dayamai Zachariah,1984-01-01,Male,415174,1
Aadhaar,8928 5174 5709,Odika Din,1981-01-01,Female,125769,0
Aadhaar,5138 9506 6064,Yashawini Kar,1988-01-01,Female,220109,0
Aadhaar,9551 3051 5884,Osha Dhar,1951-01-01,Male,804929,0
Aadhaar,9181 1601 7982,Victor Dani,1952-01-01,Female,475634,0
Aadhaar,9350 3397 4425,Keya Chandran,1988-01-01,Female,840394,1
Aadhaar,4169 1617 1178,Benjamin Gandhi,1977-01-01,Male,670647,1
Aadhaar,4026 7096 4887,Nikita Yohannan,1977-01-01,Male,368980,0
Aadhaar,9260 4043 7919,Fiyaz Srinivasan,1999-01-01,Male,556403,0
Aadhaar,1898 2861 1977,Raghav Sridhar,1972-01-01,Female,728983,0
Aadhaar,2458 9285 8165,Lucky Mitter,1960-01-01,Female,293961,1
Aadhaar,4871 8503 1210,Mohammed Dewan,1970-01-01,Male,531899,0
Aadhaar,7555 5586 5318,Falan Munshi,1978-01-01,Male,267386,1
Aadhaar,6403 3860 4465,Tanay Pathak,1980-01-01,Female,848890,1
Aadhaar,4930 6075 6581,Sathvik Purohit,1968-01-01,Male,105818,1
Aadhaar,8254 8881 6790,Kavya Sahni,1992-01-01,Male,913436,1
Aadhaar,2158 7503 4519,Anvi Sampath,1984-01-01,Female,495297,1
Aadhaar,6135 7560 7186,Kevin Chatterjee,1996-01-01,Male,180713,1
Aadhaar,1745 1872 5503,Benjamin Sha,1987-01-01,Male,854953,0
Aadhaar,2674 4756 5323,Aachal Issac,1995-01-01,Female,519001,0
Aadhaar,9768 1516 7014,Bhavani Sundaram,1962-01-01,Male,568738,0
Aadhaar,6937 1251 8771,Xiti Gopal,1987-01-01,Female,858053,1
Aadhaar,6685 2925 4385,Avni Chokshi,2000-01-01,Female,975544,1
Aadhaar,9634 7375 7512,Vyanjana D’Alia,1961-01-01,Male,783878,0
Aadhaar,1441 4279 7040,Mohammed Tara,1973-01-01,Male,472801,0
Aadhaar,6264 5830 8934,Bhavya Choudhry,1965-01-01,Male,410926,0
Aadhaar,2278 5220 2125,Patrick Radhakrishnan,1999-01-01,Female,840581,0
Aadhaar,8115 4283 1985,Krisha Johal,1969-01-01,Male,885682,1
Aadhaar,7963 8101 1703,Fitan Manne,1985-01-01,Male,582314,1
Aadhaar,8373 8886 8125,Gunbir Krishna,1966-01-01,Male,842317,0
Aadhaar,3823 3988 1330,Dalaja Oommen,1962-01-01,Male,193915,0
Aadhaar,3966 1565 4187,Daniel Thaman,1985-01-01,Male,212136,0
Aadhaar,3482 5054 2564,Hemang Sami,1987-01-01,Female,961650,0
Aadhaar,4485 3568 9417,Wazir Devi,1968-01-01,Male,953632,0
Aadhaar,9640 3012 8531,Zashil Mandal,1963-01-01,Male,125043,0
Aadhaar,8796 9854 2264,Vedika Dugal,1952-01-01,Male,251004,0
Aadhaar,3110 1188 4800,Atharv Dave,1977-01-01,Female,257443,0
Aadhaar,8597 6837 5509,Yuvraj Chaudry,1957-01-01,Female,842551,0
Aadhaar,5572 6541 7848,Chakradev Verma,1967-01-01,Male,702119,0
Aadhaar,4624 5659 6033,Dayita Vasa,1980-01-01,Female,762317,1
Aadhaar,4843 9061 7850,Balendra Amble,1967-01-01,Male,402507,0
Aadhaar,3725 5981 5200,Ansh Mital,1950-01-01,Female,927576,0
Aadhaar,6477 7760 5058,Jagvi Comar,1955-01-01,Male,832121,0
Aadhaar,3564 8724 8645,Praneel Venkatesh,1958-01-01,Female,121403,1
Aadhaar,2902 4803 9603,Isaiah Dash,1971-01-01,Female,976186,1
Aadhaar,7708 4456 9373,Chakradhar Upadhyay,1978-01-01,Female,747086,1
Aadhaar,2494 9883 2308,Vanya Vyas,1981-01-01,Male,110442,0
Aadhaar,2998 2137 8493,Raksha Mittal,1966-01-01,Female,936518,1
Aadhaar,3450 2492 7102,Lucky Arya,1966-01-01,Female,744397,1
Aadhaar,4750 7918 4814,Chavvi Bawa,1955-01-01,Male,244592,0
Aadhaar,5033 8445 5588,Aarnav Goel,2000-01-01,Male,187131,1
Aadhaar,5154 5574 4996,Charita Sankar,1988-01-01,Female,452425,1
Aadhaar,2185 8151 2474,Azad Parsa,1967-01-01,Female,181795,1
Aadhaar,3770 8383 7113,Kavya Krishnan,1980-01-01,Male,798635,1
Aadhaar,8788 1961 5106,Ranveer Bhagat,1987-01-01,Male,345771,1
Aadhaar,2167 7390 9815,Gabriel Dhar,1988-01-01,Female,490878,0
Aadhaar,4258 7594 3799,Girish Nagi,1981-01-01,Male,431770,0
Aadhaar,4907 6759 2664,Turvi Nath,1954-01-01,Female,140230,1
Aadhaar,2078 3508 3162,Chaman Rai,1980-01-01,Female,380357,1
Aadhaar,6208 1313 2214,Nathaniel Narula,1954-01-01,Male,425512,1
Aadhaar,2741 3346 4462,Parth Mahajan,1985-01-01,Male,332520,1
Aadhaar,6886 1098 7778,Yutika Chandran,1989-01-01,Female,171225,0
Aadhaar,6454 2518 2303,Tanay Ganesan,1965-01-01,Female,592441,1
Aadhaar,1240 3912 9645,Joshua Rastogi,1972-01-01,Female,805015,1
Aadhaar,5462 6033 5166,Yug Ramakrishnan,1959-01-01,Female,981733,1
